trans_unix,merchant,category,amt,gender,city,state,city_pop,job,dob_unix,is_fraud,logamt
5.83,572,12,1.33,1,209,10,88735,94,608083200,0,0.285178942
4.12,164,11,113.52,1,539,35,4895,6,-321148800,0,4.731979033
2.34,542,6,3.01,2,192,36,47772,184,-94435200,0,1.101940079
3.57,381,3,53.93,2,836,23,134056,136,358992000,0,3.987686909
1.32,133,7,70.4,1,745,44,46563,445,53395200,0,4.254193263
11.96,150,7,33.63,2,317,10,33804,187,694224000,0,3.515418526
4.26,145,14,1.08,2,703,23,31515,346,89683200,0,0.076961041
12.59,225,13,5.96,1,423,10,237282,92,331344000,0,1.785070481
7.85,303,12,68.72,1,98,39,21125,9,517363200,0,4.230040278
9.48,529,12,106.63,2,540,36,1831,46,-479865600,0,4.669364898
8.49,364,3,54.04,1,742,20,2121,386,150940800,0,3.989724513
7.24,230,3,81.28,2,4,23,937,455,-338947200,0,4.397899984
7,667,1,35.57,1,225,18,341,248,-1139788800,0,3.571502586
10.54,208,6,178.54,1,716,19,10076,443,282614400,0,5.184812666
10.08,629,6,80.32,1,91,10,79613,179,312768000,0,4.386018656
4.72,259,4,35.13,1,435,46,9521,450,277603200,0,3.559055466
5.86,466,11,28.62,2,195,49,1628,86,-39657600,0,3.354105774
10.83,232,3,68.57,2,484,32,30770,137,767577600,0,4.227855121
3.37,642,10,3.7,1,342,50,642,55,-705024000,0,1.30833282
8.24,125,8,54.18,1,862,19,54185,387,753753600,0,3.992311837
6.89,430,13,574.3,1,369,50,21902,437,369619200,0,6.353151908
11.83,543,5,246.98,1,297,44,5875,388,743472000,0,5.509307362
1.75,378,14,131.24,1,587,28,21134,134,478915200,0,4.877027708
2.74,220,2,148.58,2,782,28,14075,57,-1252713600,0,5.001123534
3.42,5,6,103.48,1,446,33,247,33,-226886400,0,4.639378357
3.19,634,14,61.75,2,394,5,633,221,-1303776000,0,4.123093976
5.33,400,3,60.22,2,175,21,626,152,-254102400,0,4.098004523
1.18,685,8,258.8,2,28,46,207410,300,489196800,0,5.556055563
11.36,352,9,135.27,1,646,32,71485,269,174960000,0,4.907272781
12.69,374,8,61.76,1,691,18,571,383,-1193616000,0,4.123255906
8.83,84,10,18.48,2,788,25,628,387,-222134400,0,2.916689066
3.35,475,3,89.2,2,841,24,5619,273,-314409600,0,4.49088104
4.17,525,9,242.68,2,34,20,1506,360,-276048000,0,5.491743703
6.47,13,5,182.94,1,315,28,5621,476,153619200,0,5.20915823
2.73,346,5,63.63,2,709,46,9815,122,205459200,0,4.153085057
1.96,68,7,72.06,2,806,15,1532,385,347760000,0,4.277499105
6.77,154,7,12.4,2,69,2,71463,385,634435200,0,2.517696473
6.34,403,7,53.96,2,261,23,1126,205,-425779200,0,3.988243031
7.97,573,5,174.02,1,587,28,21134,134,478915200,0,5.159170235
5.53,87,5,118.4,2,765,30,142,83,-42854400,0,4.774068722
8.25,456,8,33.46,1,736,38,1252,171,-1006732800,0,3.510350696
9.91,125,8,29.17,1,461,35,8830,465,701740800,0,3.373140784
5.02,23,13,115.44,1,676,24,136,66,982540800,0,4.748750914
5.02,111,10,7.28,1,89,41,1523,396,486604800,0,1.985130862
6.94,237,1,4.62,1,573,29,248,243,-20131200,0,1.530394705
3.49,46,7,81.35,2,891,36,341,5,314323200,0,4.398760834
12.36,332,2,66.26,2,730,49,795,461,545443200,0,4.193586397
2.57,422,12,2.77,1,798,44,1766,350,220924800,0,1.01884732
1.79,364,3,73.47,1,502,19,137067,13,-538963200,0,4.29687716
4.37,12,11,6.71,1,244,2,1186,347,563673600,0,1.903598951
12.89,347,12,346.97,1,138,35,4015,235,87782400,0,5.849238321
11.9,191,1,14.95,2,596,5,381459,44,157939200,0,2.7047113
11.87,90,7,25.19,2,442,21,9784,105,-1393977600,0,3.22644709
10.23,400,3,56.7,1,742,20,2121,386,150940800,0,4.037774211
7.42,206,2,208.08,1,871,25,760,363,525830400,0,5.337922621
10.85,667,1,40.25,2,669,44,258,492,-790473600,0,3.695110004
3.07,430,13,4.84,2,844,49,95015,470,-725760000,0,1.576914721
9.98,398,8,49.82,1,785,4,2872,334,593913600,0,3.90841651
10.8,594,12,90.13,2,114,37,2142,347,236476800,0,4.501253073
4.2,261,6,77.16,2,166,28,885,426,621820800,0,4.345881188
2.97,536,9,9.38,2,75,2,493806,307,363744000,0,2.238579763
5.27,138,10,9.74,2,789,50,571,5,-40867200,0,2.276241118
12.25,568,1,98.23,2,308,32,804,248,-119059200,0,4.587311668
12.22,428,5,53.94,2,889,2,3395,141,317260800,0,3.987872318
4.29,181,6,21.9,1,610,35,5950,389,78796800,0,3.086486637
11.04,4,1,164.35,2,875,17,409656,224,536025600,0,5.1019983
12.64,523,3,76.64,2,172,31,3807,438,972345600,0,4.339119134
11.13,39,8,46.44,2,18,51,110,11,137894400,0,3.838161157
9.49,290,1,129.03,1,304,49,13973,276,389491200,0,4.860044935
1.58,490,11,25.05,1,563,35,1577385,223,399427200,0,3.220873828
1.92,272,5,186.75,1,814,44,144160,433,484012800,0,5.229770824
3.03,79,8,48.8,2,272,51,1645,203,225676800,0,3.887730313
2.45,160,11,3.37,1,702,44,18128,257,689472000,0,1.214912744
1.75,122,9,79.21,2,619,29,229,7,448502400,0,4.372102553
4.04,623,3,88.19,2,454,24,5211,80,570240000,0,4.479493578
6.32,175,12,8.81,1,552,5,94014,22,524966400,0,2.17588744
7.03,226,10,125.61,1,149,39,606,153,906422400,0,4.833181869
4.06,610,4,47.77,2,529,39,3688,15,138844800,0,3.866397827
2.78,485,8,35.38,2,733,15,92294,87,10368000,0,3.566146689
10.36,523,3,44.47,2,492,15,532,43,-409622400,0,3.794814805
7.68,535,5,52.17,2,63,27,18182,164,204768000,0,3.954507617
4.3,128,2,50.3,2,133,23,3096,424,213753600,0,3.918005077
12.07,469,5,82.58,1,164,44,5908,386,-212803200,0,4.41376752
9.07,436,7,51.89,1,221,46,1970,152,526003200,0,3.949126093
2.16,684,10,7.92,2,714,44,20328,423,519609600,0,2.069391206
12.33,95,5,81.19,2,730,49,795,461,545443200,0,4.396792087
8.29,555,10,62.79,1,269,46,1051,79,248918400,0,4.139795825
3.21,109,9,7.54,2,836,23,134056,136,358992000,0,2.020222182
4.88,26,5,208.78,1,702,44,18128,257,689472000,0,5.341281066
4.03,688,12,1.94,1,111,48,3684,307,407376000,0,0.662687973
2.34,278,6,198.02,1,215,36,2644,157,462153600,0,5.288368036
2.56,129,13,8.19,1,254,38,191096,413,-149558400,0,2.102913898
8.62,123,6,78.42,2,248,13,1195,478,163900800,0,4.362078997
8.12,140,1,3.19,2,836,23,134056,136,358992000,0,1.160020917
8.58,330,5,44.7,2,881,50,5512,188,354240000,0,3.799973502
3.56,588,10,7.52,2,706,30,463,313,-649728000,0,2.017566138
4.31,66,9,2.04,2,339,43,4729,214,419558400,0,0.712949808
6.56,563,8,166.45,1,284,35,165,309,-734745600,0,5.114694964
7.14,117,1,9.34,1,433,39,213,429,98496000,0,2.234306252
2.68,45,8,15.1,1,583,30,509,312,369360000,0,2.714694744
11.4,642,10,28.68,2,80,39,1770,11,818380800,0,3.356200016
10.13,388,13,95.77,2,128,50,365,430,37756800,0,4.561949484
4.34,280,7,25.69,2,615,23,24840,17,-282441600,0,3.246101811
6.37,609,5,198.51,1,745,44,46563,445,53395200,0,5.290839477
4.14,595,12,1.37,2,313,19,55581,49,116640000,0,0.31481074
12.07,41,7,2.31,1,115,17,1689,208,911347200,0,0.837247525
3.97,158,3,84.56,2,512,24,1022298,73,244339200,0,4.437461342
4.07,200,12,6.6,2,724,44,1595797,260,845424000,0,1.887069649
12.07,388,13,8.86,2,714,44,20328,423,519609600,0,2.181546765
12.41,51,8,166.74,1,831,3,1679,368,546912000,0,5.116435713
8.08,309,5,127.57,2,706,30,463,313,-649728000,0,4.848665234
4.6,588,10,1.81,1,655,35,207,120,-197683200,0,0.593326845
6.37,435,9,9.46,2,146,5,35705,493,-398649600,0,2.247072383
5.23,624,9,6.04,2,441,36,86954,111,743385600,0,1.798404012
9.36,48,3,86.54,1,570,22,1643,196,229651200,0,4.460606735
9.21,690,11,49.08,2,345,33,899,309,-42336000,0,3.89345162
5.35,176,12,2.34,1,734,41,302,278,136857600,0,0.850150929
4.73,155,10,16.53,2,112,46,43102,222,-571104000,0,2.805176912
7.77,584,10,6.59,1,507,36,31394,232,879292800,0,1.885553349
3.23,62,8,68.77,1,673,21,3862,280,-191635200,0,4.230767603
12.97,179,1,151.4,1,545,37,540,393,466300800,0,5.019925341
1.56,623,3,80.24,2,66,13,3032,101,-138844800,0,4.385022144
6.05,676,7,92.92,1,809,37,413574,453,84067200,0,4.531738908
10.83,184,3,52.51,1,607,16,1228,114,700358400,0,3.961003628
2.91,413,2,30.47,2,73,35,397,369,-1177286400,0,3.416742593
4.64,551,5,112.41,1,35,48,759,484,-388108800,0,4.722152901
6.64,471,1,13.12,1,700,25,1847,447,625363200,0,2.574137784
12.75,127,8,103.14,2,524,26,2870,72,952128000,0,4.636087289
7.49,165,7,74.16,2,248,13,1195,478,163900800,0,4.306224921
2.2,321,1,46.74,1,676,24,136,66,982540800,0,3.844600329
5.45,160,11,406.46,2,668,6,151815,206,599788800,0,6.007485523
9.57,498,3,44.98,1,420,37,1078,365,-520387200,0,3.806217947
5.35,123,6,29.25,2,84,32,15269,373,773366400,0,3.375879574
7.48,214,10,5.11,1,78,25,467,17,-587001600,0,1.631199404
3.07,130,2,1.51,1,54,13,1075,449,883699200,0,0.412109651
8.8,529,12,100.56,1,215,36,2644,157,462153600,0,4.610754564
1.04,499,3,72.56,2,394,5,633,221,-1303776000,0,4.284413806
5.3,233,4,45.14,2,346,16,23727,98,413510400,0,3.809768771
10.25,41,7,16.62,2,454,24,5211,80,570240000,0,2.810606789
2.51,132,13,146.25,2,549,15,1512,95,1083801600,0,4.985317486
10.99,424,14,3.7,1,689,26,24645,411,-81907200,0,1.30833282
1.52,296,12,5.49,1,285,24,346,392,250905600,0,1.702928256
2.95,85,6,77.14,2,38,38,1302,121,245980800,0,4.345621953
2.58,553,7,97.62,1,53,19,378909,124,256953600,0,4.58108239
6.11,684,10,47.85,1,444,6,320420,490,207532800,0,3.868071118
12.79,335,2,2.44,2,359,24,272,203,1025827200,0,0.891998039
6.26,655,6,24.23,2,187,44,1897,79,-495590400,0,3.187591535
12.23,211,1,27.65,1,528,15,2401,57,94780800,0,3.319625728
12.76,264,8,30.73,2,840,34,4290,26,660787200,0,3.425239376
5.79,85,6,75.61,2,334,18,1480,126,179884800,0,4.32558855
6.25,575,1,148.97,1,546,15,1810,384,188611200,0,5.003744943
3.42,202,8,32.2,1,721,24,753116,199,81820800,0,3.471966453
2.54,535,5,143.32,2,635,28,3402,249,-1299888000,0,4.965079892
5.88,88,5,188.03,1,745,44,46563,445,53395200,0,5.236601525
4.96,1,1,15.44,2,23,16,2304,398,-424137600,0,2.736961545
11.1,347,12,331.89,2,759,47,828,408,-357868800,0,5.804803589
2.22,342,13,143.72,2,295,43,1804,92,182563200,0,4.967866962
1.91,392,8,53.17,2,678,30,2202,428,172540800,0,3.973494328
2.47,396,5,101.84,2,413,25,1201,155,353721600,0,4.623402954
1.45,202,8,132.87,2,529,39,3688,15,138844800,0,4.889371207
2.28,131,5,60.5,2,596,5,381459,44,157939200,0,4.102643365
8.65,252,7,133.13,1,725,5,1241364,336,-278899200,0,4.891326094
7.05,91,7,19.26,2,878,15,27020,477,553996800,0,2.958030406
4.1,190,12,4.6,2,669,44,258,492,-790473600,0,1.526056303
9.64,522,11,35.45,1,369,50,21902,437,369619200,0,3.568123253
1.9,268,13,9.67,2,596,5,381459,44,157939200,0,2.269028309
11.87,501,11,76.2,2,426,24,1507,261,781920000,0,4.333361463
1.08,376,1,50.83,1,149,39,606,153,906422400,0,3.928486731
5.71,86,8,4.54,1,65,35,34496,272,56851200,0,1.512927012
4.66,656,11,46.67,2,197,46,3085,261,687484800,0,3.84310156
9.01,397,8,58.8,1,793,3,36438,438,513907200,0,4.074141855
6.01,243,3,84.23,1,344,7,5438,271,-130118400,0,4.433551152
2.66,130,2,54.16,2,554,44,686,334,365299200,0,3.991942629
4.53,154,7,11.57,1,871,25,760,363,525830400,0,2.448415541
6.03,582,7,104.91,1,805,17,163415,417,1135900800,0,4.65310284
3.5,609,5,162.81,2,482,7,370,221,-217209600,0,5.092583877
9.73,561,9,1.8,2,421,44,28739,207,977788800,0,0.587786665
11.19,558,12,8.44,2,237,46,6018,128,-674265600,0,2.132982309
12.3,682,7,64.31,1,342,50,642,55,-705024000,0,4.16371514
4.84,617,10,25.69,2,463,44,254282,135,-534124800,0,3.246101811
3.27,274,3,52.84,1,818,25,3805,254,-577411200,0,3.96726848
9.52,167,6,62.52,1,734,41,302,278,136857600,0,4.135486506
7.26,22,10,4.52,1,37,39,3066,358,-1276992000,0,1.508511994
7.6,37,9,7.78,2,66,13,3032,101,-138844800,0,2.051556338
3.71,492,7,2.91,1,106,35,1271,355,-327715200,0,1.068153081
5.98,37,9,4.56,1,805,17,163415,417,1135900800,0,1.517322624
9.85,210,12,9.54,1,79,44,1563,195,289353600,0,2.255493485
1.11,129,13,7.38,2,23,16,2304,398,-424137600,0,1.998773639
12.54,93,10,10.72,2,374,16,910148,1,590803200,0,2.372111156
6.48,547,8,36,1,873,50,5216,99,781315200,0,3.583518938
1.83,521,8,194.44,2,611,35,743,484,-8985600,0,5.270123632
12.48,111,10,36.52,2,265,42,52,50,674870400,0,3.597860056
10.18,461,2,2.48,1,803,49,9594,419,911779200,0,0.90825856
12.35,42,1,10.62,2,778,20,21437,40,-142646400,0,2.362739016
10.2,553,7,25.69,1,358,44,2906700,111,503539200,0,3.246101811
4.76,546,13,149.75,2,756,39,1946,67,677462400,0,5.008967237
2.66,494,6,76.5,2,541,36,177,188,170640000,0,4.337290741
3.63,205,6,75.42,2,276,36,267,190,1138492800,0,4.323072492
9.71,676,7,124.71,2,724,44,1595797,260,845424000,0,4.825991042
10.94,353,5,50.14,2,253,33,18408,227,111801600,0,3.914819093
10.36,136,4,45.33,2,717,35,1453,476,161654400,0,3.813969065
1.48,523,3,58.37,2,63,27,18182,164,204768000,0,4.066802059
10.48,644,8,3.84,1,662,44,263,45,-397353600,0,1.345472367
4.62,413,2,37.13,1,91,47,5895,412,205977600,0,3.614425268
4.09,219,14,568.14,2,8,27,286,78,636940800,0,6.342367867
11.12,433,10,3.81,1,681,25,241,253,183600000,0,1.337629189
1.64,318,2,51.81,1,14,44,106,142,459388800,0,3.947583181
12.69,266,10,2.13,1,563,35,1577385,336,-241056000,0,0.75612198
5.39,209,3,65.11,1,82,15,1617,293,672537600,0,4.176078147
3.38,3,2,57.14,2,730,49,795,461,545443200,0,4.045504397
4.45,28,12,2.97,2,790,15,2135,131,-249868800,0,1.088561953
8.85,643,2,52.82,2,313,19,55581,49,116640000,0,3.966889907
10.66,346,5,201.34,1,462,10,26551,328,252720000,0,5.304995021
12.06,338,12,93.87,2,341,5,123,138,129427200,0,4.541910846
8.44,654,11,96.25,1,355,30,1745,156,157248000,0,4.566948973
8.79,71,10,7.07,1,735,21,313,249,228182400,0,1.95586048
9.62,563,8,62.59,1,647,2,1412,137,59443200,0,4.136605521
8.92,573,5,110.63,2,102,22,824,277,184118400,0,4.7061913
8.61,86,8,38.45,1,865,30,73,357,-1069545600,0,3.649358696
5.19,434,14,9.03,2,627,4,759,213,-371260800,0,2.200552367
11.95,299,10,5.94,1,746,29,77,194,661392000,0,1.781709133
9.94,265,1,50,2,27,23,680,127,-64108800,0,3.912023005
9.28,410,13,8.59,1,444,6,320420,490,207532800,0,2.150598736
4.03,672,8,53.68,2,891,36,341,5,314323200,0,3.983040493
6.06,320,11,7.07,2,524,26,2870,72,952128000,0,1.95586048
2.06,240,5,188.77,1,194,44,1263321,122,198374400,0,5.240529343
6.62,320,11,3.72,2,330,28,6006,328,490665600,0,1.313723668
4.22,676,7,38.95,2,161,26,3451,196,485308800,0,3.662278772
2.77,598,9,5.08,1,461,35,8830,465,701740800,0,1.625311262
3,475,3,51.93,2,171,24,914,218,-771120000,0,3.949896658
2.44,473,5,91.64,1,763,42,343,132,100137600,0,4.517867858
3.13,197,5,102.48,1,452,15,725,179,123292800,0,4.629667658
4.02,582,7,25.2,1,256,2,27829,348,-456019200,0,3.226843995
2.94,124,1,2.81,2,480,39,4172,111,-214185600,0,1.033184483
9.62,421,7,115.9,1,820,25,271,261,103939200,0,4.75272775
5.77,247,13,142.92,2,470,42,1126,486,366940800,0,4.962285033
1.34,506,12,7.11,2,526,33,7268,466,618192000,0,1.961502244
12.15,554,8,7.77,2,618,2,653,327,-80092800,0,2.050270164
11.75,178,9,77.8,1,786,11,1324,175,-1340409600,0,4.354141431
2.54,56,1,291.52,1,822,11,94325,147,589593600,0,5.675108614
8.23,166,2,51.92,2,298,47,970,17,780796800,0,3.949704072
9.53,278,6,18.91,2,47,25,92608,162,1027641600,0,2.939690883
3.69,482,7,204.79,1,460,38,1420,444,-99100800,0,5.321985064
5.91,168,6,77.67,2,298,47,970,17,780796800,0,4.352469082
6.16,559,7,24.1,1,374,16,910148,198,218073600,0,3.18221184
7.7,456,8,64.25,1,270,19,1178,100,-553996800,0,4.162781724
1.04,478,1,66.65,1,696,51,27971,305,491702400,0,4.199455047
12.86,689,9,41.4,1,573,29,248,243,-20131200,0,3.723280881
1.89,14,12,3.47,2,388,41,20478,287,896918400,0,1.244154594
6.7,94,3,67.64,2,311,5,589,444,-726796800,0,4.214199524
12.71,361,7,31.97,1,647,2,1412,137,59443200,0,3.464797963
9.57,578,11,60.63,1,773,44,1143,410,-214272000,0,4.10478982
1.41,635,14,1.05,1,547,23,2523,215,606441600,0,0.048790164
8.24,93,10,7.11,1,225,18,341,248,-1139788800,0,1.961502244
1.79,80,9,7.94,1,563,35,1577385,43,-347414400,0,2.071913275
10.78,344,11,40.57,1,335,27,743,490,105321600,0,3.703028877
10.34,619,10,18.83,1,476,51,241,147,377308800,0,2.935451343
7.78,680,7,131.8,2,635,28,3402,249,-1299888000,0,4.881285622
5.48,439,13,5.23,2,719,10,3776,431,242870400,0,1.654411278
8.87,664,7,21.34,1,814,44,144160,433,484012800,0,3.060583246
3.48,567,6,10.31,1,64,42,8007,233,-892771200,0,2.333114298
2.84,589,4,41.23,1,691,18,571,383,-1193616000,0,3.719166147
3.35,217,14,6.38,1,537,23,16305,373,-1313020800,0,1.853168097
11.99,87,5,136.62,2,761,23,75830,156,188956800,0,4.917203349
11.86,428,5,89.59,2,359,24,272,203,1025827200,0,4.495243707
1.2,244,5,119.99,1,796,45,46,441,577670400,0,4.787408406
12.34,314,12,97.71,2,166,28,885,426,621820800,0,4.582003908
12.02,692,3,93.5,1,573,29,248,243,-20131200,0,4.537961436
11.81,574,2,45.56,1,805,17,163415,417,1135900800,0,3.819030139
9.73,401,13,6.81,1,770,24,2607,266,849571200,0,1.91839212
10.36,54,11,3.84,1,220,35,1228,375,667440000,0,1.345472367
12.4,185,6,7.72,1,149,39,606,153,906422400,0,2.043814364
4.51,88,5,112.39,2,217,46,99,117,543888000,0,4.721974966
7.71,422,12,623.15,2,599,49,5548,299,211161600,0,6.43478726
3.93,54,11,21.83,1,350,17,2691,30,776995200,0,3.083285171
5.62,382,6,34.97,2,722,10,341043,166,636163200,0,3.554490551
6.59,531,4,95.59,1,860,35,10256,451,-16502400,0,4.560068212
11.56,349,2,10.78,1,232,7,647,103,591148800,0,2.377692565
1.91,501,11,39.73,1,291,23,6951,264,519436800,0,3.68210657
7.05,176,12,59.16,2,201,35,782,69,998956800,0,4.080245638
2.37,326,9,11.85,1,646,32,71485,269,174960000,0,2.472327868
3.73,327,6,97.85,2,237,46,6018,128,-674265600,0,4.583435694
8.01,360,3,42.96,1,11,32,1533,9,-1064016000,0,3.76026945
9.36,196,5,214.05,1,783,5,54287,123,117504000,0,5.366209633
4.9,567,6,57.64,2,276,36,267,190,1138492800,0,4.054216771
10.58,70,7,29.66,1,125,5,1139,470,-566870400,0,3.389799337
7.08,262,14,4.69,1,553,10,276002,342,-1089590400,0,1.545432582
3.38,151,14,7.04,2,85,27,1939,329,-62208000,0,1.95160817
10.3,389,2,49.29,1,130,46,1363,183,-894931200,0,3.897721221
1.71,408,3,56.37,1,791,10,717255,489,-72403200,0,4.031937102
4.84,8,12,1.33,1,130,46,1363,183,-894931200,0,0.285178942
12.36,512,4,46.56,1,91,47,5895,412,205977600,0,3.840741803
7.85,445,3,55.02,2,626,18,1565,125,-13910400,0,4.007696755
10.48,40,8,165.15,2,351,44,2317,81,-137548800,0,5.106854152
7.93,265,1,76.44,2,597,39,737,318,577756800,0,4.336506119
11.66,400,3,56.1,1,170,50,630,197,-297475200,0,4.027135813
3.07,689,9,3.89,2,213,23,673342,53,27907200,0,1.358409158
11.75,463,13,118.87,2,226,6,565,295,304560000,0,4.778030459
11.83,563,8,24.3,1,753,5,1930,492,455846400,0,3.19047635
5.25,41,7,123.57,2,692,51,19408,267,779241600,0,4.816807797
2.23,137,11,114.54,1,662,44,263,45,-397353600,0,4.740924107
4.95,29,1,5.32,2,645,39,687276,412,151372800,0,1.671473303
9.04,666,11,29.53,1,342,50,642,55,-705024000,0,3.385406696
7.37,152,1,52.61,1,422,38,42817,343,422928000,0,3.962906216
9.92,473,5,93.64,1,651,35,9993,332,-196041600,0,4.539457643
3.27,309,5,113.09,2,470,42,1126,486,366940800,0,4.728183962
6.17,293,4,75.07,2,889,2,3395,141,317260800,0,4.318421012
6.66,74,5,47.12,1,771,38,9587,157,-24451200,0,3.852697539
5.86,5,6,106.61,1,177,35,722,103,687830400,0,4.669177316
12.25,489,3,59.51,1,809,37,413574,50,-17020800,0,4.086144366
9.2,43,13,61.8,2,12,35,239,386,-399772800,0,4.123903364
11.33,53,9,1.69,1,78,25,467,17,-587001600,0,0.524728529
10.98,228,9,2.41,2,752,3,2501,195,550368000,0,0.879626748
7.7,599,10,4.61,2,288,46,5657,90,578188800,0,1.528227857
7.23,13,5,111.64,2,635,28,3402,249,-1299888000,0,4.715279409
6.42,582,7,73.06,1,795,37,1675,45,546825600,0,4.291281021
5.84,525,9,74.22,2,876,16,1735,195,676771200,0,4.307033656
1.01,1,1,76.5,2,325,44,2395,335,785030400,0,4.337290741
11.65,258,8,8.1,2,47,25,92608,162,1027641600,0,2.091864062
6.42,513,7,24.69,2,628,22,1892,43,-405043200,0,3.206398303
10.69,617,10,31.52,2,162,39,632,121,639532800,0,3.450622265
7.48,106,12,2.31,1,862,19,54185,387,753753600,0,0.837247525
1.56,620,1,5.84,2,889,2,3395,141,317260800,0,1.764730797
5.37,32,12,92.48,2,330,28,6006,328,490665600,0,4.526992405
10.88,582,7,88.29,1,75,13,888,61,606787200,0,4.480626851
9.22,173,9,38.01,1,864,35,4056,194,677808000,0,3.637849283
2.49,188,7,140.5,1,755,18,6841,471,960163200,0,4.945207489
1.71,195,1,2.26,1,521,35,3487,384,-283046400,0,0.815364813
10.9,139,6,76.72,2,794,3,111,63,992390400,0,4.340162431
6.37,252,7,36.58,1,500,14,84106,250,66614400,0,3.599501643
5.05,106,12,7.02,1,586,39,139,329,-460944000,0,1.948763218
6.21,370,8,70.54,2,400,44,95035,354,582076800,0,4.256179925
7.84,391,3,60.43,1,410,36,118,353,-351475200,0,4.10148567
3.31,288,13,126.43,2,436,39,1140,10,551145600,0,4.839688795
2.36,49,2,75.89,1,702,44,18128,257,689472000,0,4.329284923
2.16,457,7,85.85,1,828,10,105638,272,547344000,0,4.452601587
8.8,261,6,8.64,1,407,16,1423,372,939254400,0,2.156402583
6.83,80,9,27.43,1,471,23,6469,477,324259200,0,3.311637305
7.15,627,6,31.95,1,55,3,4074,409,219801600,0,3.464172181
4.43,314,12,146.67,1,872,11,3430,141,-592444800,0,4.988185165
11.28,386,14,4.74,1,6,35,151022,130,-933724800,0,1.556037136
1.02,488,12,2.11,1,196,5,107941,57,718070400,0,0.746687947
7.49,62,8,43.27,2,378,11,1841,194,202348800,0,3.767459554
9.01,607,8,163.78,2,402,21,19054,321,242524800,0,5.098524064
6.73,30,5,95.85,2,730,49,795,461,545443200,0,4.562784469
10.01,470,8,57.87,2,63,27,18182,164,204768000,0,4.058199116
9.34,424,14,1.53,2,330,28,6006,328,490665600,0,0.425267735
10.46,13,5,121.78,2,73,35,397,369,-1177286400,0,4.802216138
8.32,1,1,82.04,2,817,50,2443,72,-858729600,0,4.407206933
11.51,508,7,75.24,2,250,39,4533,376,26265600,0,4.320683004
1.59,272,5,51.6,2,892,44,2836,127,533952000,0,3.943521672
12.55,484,13,10.04,1,586,39,139,329,-460944000,0,2.306577114
2.42,158,3,49.23,2,192,36,47772,184,-94435200,0,3.896503194
